                  上证指数 (000001)
 
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA5   	   MA.MA13  	   MA.MA34  	   MA.MA144 	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	 SKDJ.K     	 SKDJ.D     	 
 1997/06/26	1295.109	1295.149	1280.839	1284.449	        4106079	   1292.125	   1257.712	   1302.842	   1150.021	           	      0.000	  41060.789	  47501.199	  43112.801	     -9.524	    -16.505	     13.962	     75.576	     76.807	
 1997/06/27	1287.919	1291.969	1246.919	1250.269	        5632511	   1283.950	   1258.375	   1295.489	   1151.656	           	      0.000	  56325.109	  49085.199	  44200.398	    -10.932	    -15.390	      8.917	     61.718	     72.258	
 1997/07/02	1255.899	1261.569	1147.329	1199.059	        3923861	   1267.050	   1256.731	   1287.688	   1153.450	           	      0.000	  39238.609	  44499.602	  43283.398	    -15.995	    -15.511	     -0.967	     50.187	     62.495	
 1997/07/03	1194.669	1194.669	1149.939	1150.619	        3737272	   1236.400	   1251.952	   1280.963	   1154.830	           	      0.000	  37372.719	  43683.602	  43416.398	    -23.644	    -17.138	    -13.012	     35.225	     49.044	
 1997/07/04	1138.919	1163.239	1124.769	1159.339	        4445421	   1208.750	   1245.442	   1273.368	   1156.100	           	      0.000	  44454.211	  43690.000	  44576.801	    -28.672	    -19.445	    -18.454	     27.039	     37.484	
 1997/07/07	1161.699	1163.439	1085.569	1096.809	        3526134	   1171.225	   1232.769	   1266.919	   1156.997	           	      0.000	  35261.340	  42530.000	  45015.602	    -37.272	    -23.010	    -28.524	     19.416	     27.227	
 1997/07/08	1092.789	1115.429	1066.039	1109.659	        3675204	   1143.100	   1222.298	   1260.011	   1157.895	           	      0.000	  36752.039	  38615.199	  43850.199	    -42.560	    -26.920	    -31.280	     17.105	     21.185	
 1997/07/09	1113.639	1122.669	1104.079	1120.839	        3214466	   1127.450	   1213.692	   1252.353	   1158.785	           	      0.000	  32144.660	  37197.602	  40848.602	    -45.327	    -30.601	    -29.451	     17.839	     18.120	
 1997/07/10	1121.249	1137.859	1115.209	1120.149	        3354189	   1121.350	   1205.183	   1245.448	   1159.390	           	      0.000	  33541.891	  36430.398	  40057.000	    -47.033	    -33.888	    -26.290	     19.467	     18.138	
 1997/07/11	1116.409	1155.049	1114.389	1154.909	        3965974	   1120.475	   1194.702	   1243.092	   1159.533	           	      0.000	  39659.738	  35472.000	  39581.000	    -45.060	    -36.122	    -17.876	     24.841	     20.716	
 1997/07/14	1163.289	1185.769	1158.439	1185.719	        5616384	   1138.275	   1187.183	   1241.077	   1159.968	           	      0.000	  56163.840	  39652.801	  41091.398	    -40.544	    -37.006	     -7.075	     35.276	     26.529	
 1997/07/15	1189.469	1201.209	1180.189	1200.109	        5804133	   1156.325	   1179.192	   1239.559	   1160.177	           	      0.000	  58041.328	  43910.398	  41262.801	    -35.395	    -36.684	      2.578	     53.863	     37.992	
 1997/07/16	1201.589	1204.849	1184.439	1190.819	        5364182	   1170.350	   1170.981	   1236.886	   1160.030	           	      0.000	  53641.820	  48209.602	  42703.602	    -31.699	    -35.687	      7.976	     67.517	     52.219	
 1997/07/17	1188.259	1203.499	1180.929	1197.219	        4698849	   1185.775	   1164.279	   1234.735	   1159.921	           	      0.000	  46988.488	  50899.199	  43664.801	    -27.932	    -34.136	     12.409	     77.677	     66.352	
 1997/07/18	1199.389	1210.439	1191.279	1209.849	        4852208	   1196.750	   1161.163	   1233.165	   1159.659	           	      0.000	  48522.078	  52671.199	  44071.602	    -23.654	    -32.040	     16.771	     85.696	     76.964	
 1997/07/21	1215.829	1218.479	1188.869	1193.519	        5019282	   1198.300	   1160.740	   1230.467	   1159.404	           	      0.000	  50192.820	  51477.602	  45565.199	    -21.336	    -29.899	     17.126	     85.822	     83.065	
 1997/07/22	1189.109	1208.259	1163.459	1208.239	        4566273	   1199.950	   1165.173	   1226.702	   1159.149	           	      0.000	  45662.730	  49001.602	  46456.000	    -18.102	    -27.540	     18.875	     86.938	     86.151	
 1997/07/23	1219.049	1223.819	1194.699	1198.859	        4899385	   1201.525	   1168.202	   1222.585	   1159.299	           	      0.000	  48993.852	  48072.000	  48140.801	    -16.110	    -25.254	     18.287	     84.781	     85.846	
 1997/07/24	1194.699	1200.299	1172.359	1174.209	        3382744	   1196.925	   1174.163	   1217.088	   1159.746	           	      0.000	  33827.441	  45440.000	  48169.602	    -16.333	    -23.470	     14.273	     69.076	     80.266	
 1997/07/25	1166.559	1177.649	1158.129	1170.859	        3168721	   1189.125	   1178.865	   1211.518	   1160.932	           	      0.000	  31687.211	  42072.801	  47372.000	    -16.588	    -22.093	     11.010	     52.726	     68.862	
 1997/07/28	1167.809	1167.879	1138.469	1141.769	        3096136	   1178.775	   1180.481	   1207.588	   1162.572	           	      0.000	  30961.359	  38226.398	  44852.000	    -18.920	    -21.459	      5.077	     36.423	     52.742	
 1997/07/29	1137.309	1161.189	1133.169	1153.219	        3060387	   1167.775	   1183.029	   1204.011	   1163.826	           	      0.000	  30603.869	  35215.199	  42108.398	    -19.618	    -21.090	      2.946	     28.771	     39.307	
 1997/07/30	1157.089	1179.469	1156.999	1179.419	        3679695	   1163.900	   1184.904	   1202.177	   1165.749	           	      0.000	  36796.949	  32775.199	  40423.602	    -17.851	    -20.442	      5.184	     32.421	     32.539	
 1997/07/31	1184.929	1192.199	1179.709	1189.759	        3790398	   1167.000	   1185.212	   1201.276	   1167.864	           	      0.000	  37903.980	  33590.398	  39515.199	    -15.438	    -19.442	      8.007	     40.835	     34.008	
 1997/08/01	1191.649	1194.029	1182.219	1192.819	        3313886	   1171.400	   1184.663	   1200.691	   1169.884	           	      0.000	  33138.859	  33881.602	  37977.199	    -13.128	    -18.179	     10.102	     49.180	     40.810	
 1997/08/04	1196.249	1201.919	1188.669	1200.329	        4385219	   1183.125	   1185.394	   1199.408	   1172.209	           	      0.000	  43852.191	  36459.199	  37342.801	    -10.569	    -16.657	     12.175	     57.493	     49.169	
 1997/08/05	1203.349	1207.219	1193.689	1196.269	        3640896	   1191.725	   1185.317	   1197.489	   1174.299	           	      0.000	  36408.961	  37620.000	  36417.602	     -8.768	    -15.079	     12.622	     66.501	     57.727	
 1997/08/06	1196.029	1197.439	1170.259	1171.939	        2972322	   1190.225	   1182.394	   1195.313	   1176.019	           	      0.000	  29723.221	  36205.602	  34490.398	     -9.198	    -13.903	      9.410	     65.217	     63.073	
 1997/08/07	1167.919	1199.239	1161.629	1199.239	        3448699	   1192.125	   1182.837	   1194.331	   1177.942	           	      0.000	  34486.988	  35522.398	  34556.398	     -7.252	    -12.573	     10.642	     70.898	     67.536	
 1997/08/08	1205.949	1216.559	1201.349	1206.049	        7033741	   1194.775	   1182.673	   1193.607	   1179.831	           	      0.000	  70337.406	  42961.602	  38421.602	     -5.101	    -11.078	     11.954	     76.443	     70.852	
 1997/08/11	1206.449	1206.749	1182.439	1184.079	        5036508	   1191.500	   1181.538	   1190.452	   1181.684	           	      0.000	  50365.078	  44264.000	  40361.602	     -5.111	     -9.885	      9.548	     70.085	     72.474	
 1997/08/12	1177.259	1183.429	1145.739	1146.799	        3936901	   1181.625	   1179.433	   1186.434	   1183.264	           	      0.000	  39369.012	  44856.000	  41238.000	     -8.034	     -9.515	      2.961	     51.348	     65.958	
 1997/08/13	1139.239	1153.489	1118.199	1120.119	        3460815	   1171.275	   1175.529	   1181.029	   1184.796	           	      0.000	  34608.148	  45832.801	  41019.199	    -12.361	    -10.084	     -4.554	     34.315	     51.917	
 1997/08/14	1120.469	1168.329	1120.239	1168.109	        3952971	   1165.025	   1177.548	   1177.217	   1186.820	           	      0.000	  39529.711	  46841.602	  41182.000	    -11.782	    -10.424	     -2.717	     34.164	     39.943	
 1997/08/15	1174.179	1174.879	1133.889	1143.059	        4767614	   1152.425	   1176.769	   1173.063	   1188.521	           	      0.000	  47676.141	  42309.602	  42635.602	    -13.192	    -10.977	     -4.430	     31.903	     33.461	
 1997/08/18	1139.599	1139.599	1116.139	1134.629	        3357464	   1142.550	   1173.327	   1169.658	   1190.175	           	      0.000	  33574.641	  38952.000	  41608.000	    -14.820	    -11.746	     -6.148	     27.966	     31.344	
 1997/08/19	1134.609	1143.199	1128.099	1132.899	        2571981	   1139.750	   1168.952	   1167.713	   1191.744	           	      0.000	  25719.811	  36222.398	  40539.199	    -16.064	    -12.609	     -6.908	     24.162	     28.010	
 1997/08/20	1135.049	1144.639	1133.739	1144.629	        2507383	   1144.650	   1165.240	   1167.537	   1193.315	           	      0.000	  25073.830	  34315.199	  40074.000	    -15.919	    -13.271	     -5.296	     24.264	     25.466	
 1997/08/21	1148.379	1165.209	1147.809	1164.539	        4007224	   1143.975	   1162.490	   1167.691	   1194.948	           	      0.000	  40072.238	  34423.199	  40632.398	    -14.037	    -13.424	     -1.225	     31.577	     26.667	
 1997/08/22	1159.379	1174.479	1156.819	1171.829	        4337399	   1149.700	   1160.606	   1169.897	   1196.780	           	      0.000	  43373.988	  33563.199	  37936.398	    -11.820	    -13.104	      2.567	     46.201	     34.013	
 1997/08/25	1175.439	1184.329	1175.379	1184.089	        4539603	   1159.600	   1161.548	   1172.085	   1198.638	           	      0.000	  45396.031	  35927.199	  37439.602	     -8.971	    -12.277	      6.612	     63.219	     46.997	
 1997/08/26	1186.059	1194.129	1181.239	1194.039	        5549792	   1171.825	   1161.144	   1174.239	   1200.575	           	      0.000	  55497.922	  41882.398	  39052.398	     -5.843	    -10.990	     10.295	     76.640	     62.021	
 1997/08/27	1195.419	1199.469	1188.329	1198.509	        5433720	   1182.600	   1160.558	   1176.544	   1202.510	           	      0.000	  54337.199	  47735.199	  41025.199	     -2.969	     -9.386	     12.835	     85.547	     75.135	
 1997/08/28	1201.049	1216.069	1194.669	1213.889	        6942657	   1192.450	   1162.856	   1178.276	   1204.459	           	      0.000	  69426.570	  53606.398	  44014.801	      0.544	     -7.400	     15.888	     90.842	     84.344	
 1997/08/29	1214.309	1223.069	1209.469	1221.059	        7318643	   1202.325	   1168.567	   1179.316	   1206.487	           	      0.000	  73186.430	  59568.801	  46566.000	      3.862	     -5.147	     18.019	     93.926	     90.104	
 1997/09/01	1224.169	1230.059	1219.099	1229.859	        6798216	   1211.475	   1177.010	   1180.195	   1208.483	           	      0.000	  67982.156	  64085.602	  50006.398	      7.119	     -2.694	     19.627	     96.164	     93.643	
 1997/09/02	1228.469	1232.689	1215.919	1226.299	        5896206	   1217.925	   1181.490	   1181.235	   1210.430	           	      0.000	  58962.059	  64779.199	  53330.801	      9.306	     -0.294	     19.201	     95.800	     95.297	
 1997/09/03	1223.619	1243.319	1223.459	1240.819	        5758038	   1226.400	   1189.010	   1182.518	   1212.423	           	      0.000	  57580.379	  65428.000	  56581.602	     12.072	      2.179	     19.786	     96.037	     96.000	
 1997/09/04	1245.769	1253.149	1245.639	1251.289	        5447049	   1233.875	   1197.981	   1183.735	   1214.452	           	      0.000	  54470.488	  62436.000	  58021.199	     14.936	      4.731	     20.412	     96.489	     96.109	
 1997/09/05	1250.599	1253.349	1241.209	1251.549	        4722780	   1239.950	   1207.106	   1185.441	   1216.502	           	      0.000	  47227.801	  57244.000	  58406.398	     17.031	      7.191	     19.681	     96.856	     96.461	
 1997/09/08	1253.139	1257.539	1245.739	1255.219	        5484254	   1245.025	   1215.615	   1186.823	   1218.538	           	      0.000	  54842.539	  54616.801	  59351.199	     18.771	      9.507	     18.529	     96.895	     96.747	
 1997/09/09	1255.179	1257.919	1230.439	1231.019	        4544453	   1245.975	   1220.721	   1187.772	   1220.419	           	      0.000	  45444.531	  51912.801	  58346.000	     17.990	     11.203	     13.573	     87.049	     93.599	
 1997/09/10	1230.419	1256.039	1227.639	1256.039	        5390723	   1249.025	   1227.212	   1190.180	   1222.442	           	      0.000	  53907.230	  51178.398	  58303.199	     19.169	     12.796	     12.744	     86.855	     90.266	
 1997/09/11	1260.509	1264.479	1236.109	1242.709	        7133641	   1247.300	   1231.712	   1192.290	   1224.249	           	      0.000	  71336.406	  54552.000	  58494.000	     18.810	     13.999	      9.622	     78.885	     84.263	
 1997/09/12	1240.489	1247.899	1207.829	1208.689	        4310666	   1238.750	   1232.846	   1194.261	   1226.429	           	      0.000	  43106.660	  53728.000	  55486.000	     15.601	     14.320	      2.564	     57.551	     74.432	
 1997/09/15	1205.899	1211.679	1175.939	1179.279	        3578373	   1223.550	   1231.365	   1195.026	   1227.933	           	      0.000	  35783.730	  49916.000	  52266.398	     10.563	     13.568	     -6.010	     38.773	     58.404	
 1997/09/16	1182.749	1193.839	1181.159	1187.219	        2651954	   1214.800	   1229.317	   1195.257	   1229.476	           	      0.000	  26519.539	  46130.398	  49021.602	      7.129	     12.281	    -10.302	     27.570	     41.297	
 1997/09/17	1188.879	1191.289	1162.239	1167.549	        2425953	   1197.075	   1225.192	   1194.603	   1230.520	           	      0.000	  24259.529	  40200.801	  45689.602	      2.788	     10.382	    -15.187	     19.175	     28.505	
 1997/09/18	1169.669	1181.739	1164.639	1172.359	        2300956	   1183.025	   1220.769	   1194.000	   1231.651	           	      0.000	  23009.561	  30536.000	  42544.000	     -0.261	      8.254	    -17.028	     14.757	     20.500	
 1997/09/19	1174.759	1185.089	1168.859	1184.519	        2018437	   1178.175	   1217.558	   1193.533	   1232.807	           	      0.000	  20184.369	  25951.199	  39839.602	     -1.677	      6.268	    -15.888	     15.411	     16.451	
 1997/09/22	1184.489	1185.099	1102.609	1103.969	        3062643	   1163.125	   1207.029	   1190.820	   1233.311	           	      0.000	  30626.430	  24919.199	  37417.602	     -9.192	      3.176	    -24.736	     11.932	     14.034	
 1997/09/23	1096.178	1105.278	1025.128	1041.958	        4299589	   1134.075	   1190.933	   1187.000	   1233.427	           	      0.000	  42995.891	  28215.199	  37172.801	    -19.923	     -1.444	    -36.958	      9.837	     12.393	
 1997/09/24	1064.658	1110.098	1064.658	1110.008	        4964027	   1122.575	   1180.048	   1184.375	   1233.913	           	      0.000	  49640.270	  33291.199	  36746.000	    -22.674	     -5.690	    -33.968	     16.380	     12.716	
 1997/09/25	1118.358	1130.118	1106.238	1117.008	        4336333	   1111.500	   1169.413	   1181.754	   1234.287	           	      0.000	  43363.328	  37361.602	  33948.801	    -24.013	     -9.355	    -29.317	     26.233	     17.482	
 1997/09/26	1118.688	1118.938	1094.418	1109.628	        2741706	   1096.525	   1160.077	   1179.566	   1234.576	           	      0.000	  27417.061	  38808.801	  32380.000	    -25.377	    -12.559	    -25.636	     34.660	     25.758	
 1997/09/29	1106.338	1106.338	1079.338	1084.068	        2436154	   1092.550	   1146.846	   1177.721	   1234.798	           	      0.000	  24361.539	  37556.000	  31237.600	    -28.196	    -15.687	    -25.018	     36.970	     32.620	
 1997/09/30	1083.408	1100.378	1083.228	1097.378	        2045300	   1103.625	   1135.673	   1177.052	   1234.931	           	      0.000	  20453.000	  33047.199	  30631.199	    -29.021	    -18.353	    -21.335	     39.596	     37.076	
 1997/10/06	1100.698	1105.408	1091.148	1098.898	        1565933	   1101.400	   1127.221	   1175.018	   1235.078	           	      0.000	  15659.330	  26251.199	  29771.199	    -29.215	    -20.526	    -17.379	     41.882	     39.482	
 1997/10/07	1098.288	1102.708	1087.008	1102.568	        1776031	   1098.500	   1121.317	   1173.823	   1235.098	           	      0.000	  17760.311	  21130.400	  29246.000	    -28.742	    -22.169	    -13.146	     44.085	     41.854	
 1997/10/08	1122.958	1140.928	1116.708	1134.858	        2971081	   1103.550	   1117.288	   1173.831	   1235.272	           	      0.000	  29710.811	  21588.801	  30198.801	    -25.468	    -22.829	     -5.278	     57.304	     47.758	
 1997/10/09	1134.588	1138.648	1120.078	1122.458	        2033870	   1111.225	   1113.827	   1173.526	   1235.247	           	      0.000	  20338.699	  20784.801	  29170.400	    -23.601	    -22.983	     -1.236	     65.229	     55.539	
 1997/10/10	1121.328	1131.568	1120.508	1130.778	        1984634	   1117.900	   1110.625	   1173.118	   1235.340	           	      0.000	  19846.340	  20663.199	  26855.199	    -21.207	    -22.628	      2.843	     71.783	     64.773	
 1997/10/13	1136.418	1138.398	1117.378	1119.808	        1925050	   1122.100	   1105.654	   1171.802	   1235.299	           	      0.000	  19250.500	  21381.600	  23816.400	    -19.964	    -22.095	      4.263	     71.903	     69.638	
 1997/10/14	1116.288	1118.018	1105.698	1117.918	        1553945	   1125.175	   1106.721	   1170.217	   1235.017	           	      0.000	  15539.450	  20937.600	  21034.000	    -18.913	    -21.459	      5.091	     69.617	     71.102	
 1997/10/15	1119.098	1129.648	1116.418	1125.778	        2157625	   1123.350	   1113.163	   1168.500	   1234.761	           	      0.000	  21576.250	  19310.400	  20449.600	    -17.247	    -20.616	      6.738	     70.077	     70.531	
 1997/10/16	1131.398	1151.388	1131.388	1150.298	        3404560	   1128.925	   1116.269	   1167.217	   1234.686	           	      0.000	  34045.602	  22051.199	  21418.000	    -13.790	    -19.251	     10.922	     77.250	     72.315	
 1997/10/17	1155.418	1180.208	1153.888	1176.478	        4629363	   1138.050	   1120.837	   1166.566	   1235.072	           	      0.000	  46293.629	  27340.801	  24002.000	     -8.835	    -17.168	     16.665	     83.730	     77.018	
 1997/10/20	1183.738	1191.038	1173.548	1187.358	        4641295	   1151.550	   1126.817	   1165.787	   1235.213	           	      0.000	  46412.949	  32773.602	  27077.600	     -3.985	    -14.531	     21.092	     88.339	     83.107	
 1997/10/21	1190.488	1192.338	1179.568	1191.868	        4258270	   1166.350	   1135.106	   1164.927	   1235.214	           	      0.000	  42582.699	  38181.602	  29559.600	      0.220	    -11.581	     23.602	     92.271	     88.115	
 1997/10/22	1193.698	1203.008	1168.448	1177.518	        6127194	   1176.700	   1141.269	   1163.386	   1235.073	           	      0.000	  61271.941	  46120.801	  32715.600	      2.368	     -8.791	     22.318	     88.638	     89.750	
 1997/10/23	1178.978	1186.058	1170.228	1173.358	        4180154	   1181.300	   1147.000	   1161.831	   1234.781	           	      0.000	  41801.539	  47672.801	  34862.000	      3.691	     -6.295	     19.972	     82.953	     87.953	
 1997/10/24	1172.878	1179.798	1164.058	1178.298	        3803743	   1181.700	   1152.837	   1159.993	   1234.532	           	      0.000	  38037.430	  46021.602	  36681.199	      5.080	     -4.020	     18.200	     79.445	     83.677	
 1997/10/27	1183.638	1235.938	1183.638	1235.818	        6603041	   1191.375	   1160.596	   1159.537	   1234.762	           	      0.000	  66030.406	  49944.801	  41359.199	     10.699	     -1.076	     23.551	     83.682	     82.026	
 1997/10/28	1239.578	1241.828	1172.888	1177.918	        5277207	   1188.600	   1164.865	   1157.375	   1234.369	           	      0.000	  52772.070	  51983.199	  45082.398	     10.361	      1.211	     18.299	     74.353	     79.161	
 1997/10/29	1168.218	1188.788	1162.978	1184.078	        3611315	   1189.900	   1168.962	   1155.279	   1233.973	           	      0.000	  36113.148	  46951.199	  46536.000	     10.469	      3.063	     14.812	     62.015	     73.352	
 1997/10/30	1189.258	1207.968	1173.638	1174.838	        4849048	   1190.200	   1173.192	   1153.629	   1233.563	           	      0.000	  48490.480	  48288.801	  47980.801	      9.697	      4.390	     10.615	     47.187	     61.188	
 1997/10/31	1164.908	1181.498	1158.728	1180.388	        3077217	   1190.600	   1178.000	   1151.401	   1233.108	           	      0.000	  30772.170	  46836.000	  46428.801	      9.425	      5.397	      8.056	     38.200	     49.133	
 1997/11/03	1181.158	1185.058	1176.538	1180.848	        2586729	   1179.625	   1182.240	   1149.585	   1232.551	           	      0.000	  25867.289	  38802.398	  44373.602	      9.141	      6.146	      5.990	     33.058	     39.479	
 1997/11/04	1180.858	1190.468	1180.858	1184.698	        2391581	   1180.975	   1184.885	   1148.879	   1231.915	           	      0.000	  23915.811	  33031.199	  42507.199	      9.121	      6.741	      4.761	     31.321	     34.193	
 1997/11/05	1186.088	1194.668	1179.348	1194.028	        4979414	   1182.975	   1186.240	   1149.313	   1231.545	           	      0.000	  49794.141	  35768.000	  41359.602	      9.746	      7.342	      4.809	     33.676	     32.685	
 1997/11/06	1198.648	1203.078	1179.578	1181.118	        4329503	   1184.225	   1185.760	   1149.132	   1230.811	           	      0.000	  43295.031	  34728.801	  41508.801	      9.095	      7.692	      2.805	     32.582	     32.526	
 1997/11/07	1181.768	1195.738	1177.628	1195.138	        3657567	   1187.175	   1186.010	   1149.945	   1230.208	           	      0.000	  36575.672	  35889.602	  41362.801	      9.599	      8.074	      3.051	     35.116	     33.789	
 1997/11/10	1199.358	1202.568	1178.628	1185.778	        4018528	   1188.150	   1186.644	   1150.338	   1229.564	           	      0.000	  40185.281	  38753.602	  38778.000	      9.139	      8.287	      1.704	     40.705	     36.135	
 1997/11/11	1183.408	1187.738	1168.478	1186.628	        3026720	   1188.525	   1187.663	   1150.401	   1228.659	           	      0.000	  30267.199	  40024.000	  36527.602	      8.741	      8.378	      0.727	     46.091	     40.638	
 1997/11/12	1190.008	1193.528	1171.558	1174.178	        2987208	   1184.575	   1187.346	   1152.467	   1227.613	           	      0.000	  29872.080	  36039.199	  35903.602	      7.337	      8.170	     -1.665	     44.624	     43.807	
 1997/11/13	1169.698	1185.278	1157.288	1185.018	        3025829	   1185.350	   1183.442	   1156.673	   1226.621	           	      0.000	  30258.289	  33431.199	  34080.000	      7.018	      7.939	     -1.842	     48.241	     46.318	
 1997/11/14	1187.348	1208.838	1181.678	1197.828	        3958521	   1185.875	   1184.962	   1159.254	   1225.749	           	      0.000	  39585.211	  34033.602	  34961.602	      7.710	      7.893	     -0.367	     56.746	     49.870	
 1997/11/17	1210.668	1213.218	1190.428	1191.328	        2761906	   1187.000	   1185.529	   1161.441	   1224.730	           	      0.000	  27619.061	  31520.000	  35136.801	      7.646	      7.844	     -0.396	     59.901	     54.964	
 1997/11/18	1190.258	1193.308	1182.598	1183.338	        2588663	   1186.350	   1186.183	   1163.610	   1223.490	           	      0.000	  25886.631	  30644.000	  35334.000	      6.871	      7.649	     -1.557	     57.358	     58.003	
 1997/11/19	1185.098	1191.958	1175.778	1181.618	        2695811	   1187.825	   1186.279	   1166.478	   1222.213	           	      0.000	  26958.109	  30061.600	  33050.398	      6.048	      7.329	     -2.561	     53.258	     56.841	
 1997/11/20	1182.728	1189.488	1169.088	1172.418	        3279574	   1185.300	   1185.625	   1168.684	   1220.779	           	      0.000	  32795.738	  30569.600	  32000.400	      4.601	      6.784	     -4.365	     45.682	     52.099	
 1997/11/21	1168.958	1169.098	1151.998	1158.548	        3000667	   1177.450	   1183.606	   1170.438	   1219.239	           	      0.000	  30006.670	  28652.801	  31343.199	      2.308	      5.889	     -7.160	     35.042	     44.659	
 1997/11/24	1150.408	1150.558	1122.928	1124.938	        3001281	   1164.175	   1178.298	   1171.099	   1217.572	           	      0.000	  30012.811	  29132.000	  30326.000	     -2.195	      4.272	    -12.934	     24.178	     34.966	
 1997/11/25	1120.858	1131.118	1114.128	1125.518	        3612264	   1152.600	   1174.019	   1170.823	   1215.999	           	      0.000	  36122.641	  31179.199	  30911.600	     -5.653	      2.287	    -15.879	     18.291	     25.836	
 1997/11/26	1126.588	1143.808	1124.468	1143.808	        2367538	   1145.050	   1170.077	   1171.452	   1214.382	           	      0.000	  23675.381	  30522.400	  30292.000	     -6.838	      0.462	    -14.600	     19.735	     20.734	
 1997/11/27	1141.768	1141.968	1120.508	1122.508	        2530182	   1135.075	   1165.212	   1171.210	   1212.498	           	      0.000	  25301.820	  29023.199	  29796.400	     -9.388	     -1.508	    -15.759	     17.276	     18.435	
 1997/11/28	1117.558	1139.638	1114.428	1139.618	        2670978	   1131.300	   1161.596	   1171.790	   1210.351	           	      0.000	  26709.779	  28364.801	  28508.801	     -9.914	     -3.189	    -13.449	     20.391	     19.135	
 1997/12/01	1137.578	1139.288	1130.438	1133.078	        2323847	   1132.900	   1158.423	   1172.235	   1207.920	           	      0.000	  23238.471	  27009.600	  28070.801	    -10.734	     -4.698	    -12.072	     22.159	     19.943	
 1997/12/02	1133.588	1139.598	1128.498	1130.158	        1884877	   1133.850	   1154.212	   1172.368	   1205.384	           	      0.000	  18848.770	  23555.199	  27367.199	    -11.488	     -6.056	    -10.864	     22.379	     21.641	
 1997/12/03	1129.768	1130.308	1121.588	1122.538	        1927211	   1129.575	   1148.423	   1171.548	   1203.421	           	      0.000	  19272.109	  22674.400	  26598.400	    -12.555	     -7.356	    -10.399	     20.664	     21.732	
 1997/12/04	1121.798	1137.008	1119.198	1135.868	        2305944	   1132.250	   1144.154	   1170.357	   1201.120	           	      0.000	  23059.439	  22226.400	  25624.801	    -12.185	     -8.322	     -7.727	     29.988	     24.344	
 1997/12/05	1139.468	1144.218	1134.928	1136.198	        2411639	   1131.550	   1140.519	   1168.849	   1198.590	           	      0.000	  24116.391	  21707.199	  25036.000	    -11.730	     -9.003	     -5.453	     43.159	     31.271	
 1997/12/08	1140.538	1143.078	1136.568	1139.358	        2106005	   1132.825	   1137.269	   1167.305	   1196.334	           	      0.000	  21060.051	  21272.000	  24140.801	    -10.988	     -9.400	     -3.175	     56.583	     43.245	
 1997/12/09	1139.798	1148.168	1137.308	1148.168	        2156158	   1136.425	   1135.413	   1166.445	   1194.730	           	      0.000	  21561.580	  21813.600	  22684.400	     -9.578	     -9.436	     -0.284	     70.794	     56.844	
 1997/12/10	1150.468	1158.978	1149.328	1157.838	        2380377	   1143.475	   1135.356	   1165.985	   1192.925	           	      0.000	  23803.770	  22720.000	  22697.199	     -7.593	     -9.067	      2.949	     81.008	     69.464	
 1997/12/11	1159.048	1159.748	1145.538	1159.158	        2331296	   1148.150	   1137.990	   1165.423	   1191.837	           	      0.000	  23312.961	  22770.400	  22498.400	     -5.846	     -8.423	      5.154	     87.946	     79.917	
 1997/12/12	1160.218	1165.808	1153.428	1153.838	        2586479	   1151.675	   1140.163	   1163.011	   1190.511	           	      0.000	  25864.789	  23120.000	  22413.600	     -4.835	     -7.705	      5.741	     86.274	     85.078	
 1997/12/15	1155.718	1168.048	1155.598	1168.018	        3185658	   1157.425	   1142.029	   1162.721	   1189.032	           	      0.000	  31856.580	  25280.000	  23276.000	     -2.857	     -6.736	      7.758	     89.272	     87.828	
 1997/12/16	1170.458	1174.798	1165.598	1174.798	        3366734	   1162.725	   1146.048	   1162.448	   1187.781	           	      0.000	  33667.340	  27700.801	  24757.199	     -0.733	     -5.535	      9.604	     92.703	     89.414	
 1997/12/17	1169.638	1169.728	1145.888	1146.518	        3349147	   1160.475	   1146.577	   1161.614	   1187.166	           	      0.000	  33491.469	  29638.400	  26179.199	     -1.317	     -4.692	      6.749	     77.653	     86.542	
 1997/12/18	1142.098	1159.108	1138.388	1154.158	        3075994	   1159.450	   1148.202	   1160.842	   1186.470	           	      0.000	  30759.939	  31128.000	  26949.199	     -1.150	     -3.983	      5.666	     65.980	     78.779	
 1997/12/19	1154.698	1161.868	1151.138	1160.758	        3265242	   1160.875	   1150.558	   1160.254	   1185.840	           	      0.000	  32652.420	  32485.600	  27802.801	     -0.480	     -3.283	      5.606	     62.204	     68.612	
 1997/12/22	1162.678	1169.018	1153.438	1168.998	        4253123	   1161.050	   1154.135	   1159.790	   1185.057	           	      0.000	  42531.230	  34620.000	  29950.000	      0.708	     -2.484	      6.385	     66.727	     64.969	
 1997/12/23	1171.898	1176.918	1165.048	1171.248	        3333939	   1160.350	   1156.856	   1159.121	   1184.369	           	      0.000	  33339.391	  34555.199	  31128.000	      1.810	     -1.626	      6.872	     72.497	     67.143	
 1997/12/24	1171.728	1173.538	1164.848	1169.658	        3198896	   1164.975	   1159.433	   1158.783	   1183.719	           	      0.000	  31988.961	  34254.398	  31946.400	      2.526	     -0.795	      6.643	     76.104	     71.776	
